Stable_Timestamp_sec,L_Knee_Angle,R_Knee_Angle,L_Hip_Angle,R_Hip_Angle,L_Elbow_Angle,R_Elbow_Angle,L_Shoulder_Angle,R_Shoulder_Angle,Pt_0_X,Pt_0_Y,Pt_0_Z,Pt_1_X,Pt_1_Y,Pt_1_Z,Pt_2_X,Pt_2_Y,Pt_2_Z,Pt_3_X,Pt_3_Y,Pt_3_Z,Pt_4_X,Pt_4_Y,Pt_4_Z,Pt_5_X,Pt_5_Y,Pt_5_Z,Pt_6_X,Pt_6_Y,Pt_6_Z,Pt_7_X,Pt_7_Y,Pt_7_Z,Pt_8_X,Pt_8_Y,Pt_8_Z,Pt_9_X,Pt_9_Y,Pt_9_Z,Pt_10_X,Pt_10_Y,Pt_10_Z,Pt_11_X,Pt_11_Y,Pt_11_Z,Pt_12_X,Pt_12_Y,Pt_12_Z,Pt_13_X,Pt_13_Y,Pt_13_Z,Pt_14_X,Pt_14_Y,Pt_14_Z,Pt_15_X,Pt_15_Y,Pt_15_Z,Pt_16_X,Pt_16_Y,Pt_16_Z,Pt_17_X,Pt_17_Y,Pt_17_Z,Pt_18_X,Pt_18_Y,Pt_18_Z,Pt_19_X,Pt_19_Y,Pt_19_Z,Pt_20_X,Pt_20_Y,Pt_20_Z,Pt_21_X,Pt_21_Y,Pt_21_Z,Pt_22_X,Pt_22_Y,Pt_22_Z,Pt_23_X,Pt_23_Y,Pt_23_Z,Pt_24_X,Pt_24_Y,Pt_24_Z,Pt_25_X,Pt_25_Y,Pt_25_Z,Pt_26_X,Pt_26_Y,Pt_26_Z,Pt_27_X,Pt_27_Y,Pt_27_Z,Pt_28_X,Pt_28_Y,Pt_28_Z,Pt_29_X,Pt_29_Y,Pt_29_Z,Pt_30_X,Pt_30_Y,Pt_30_Z,Pt_31_X,Pt_31_Y,Pt_31_Z,Pt_32_X,Pt_32_Y,Pt_32_Z
0.04170833333333333,122.37800972166008,166.33050006144225,153.35434344282683,163.8348446490473,70.41064468679079,75.68738239133887,42.7393820902127,29.896758170944768,0.4585002660751343,0.12541794776916504,-0.02745438739657402,0.46246954798698425,0.11109935492277145,-0.046726424247026443,0.4641447961330414,0.11116179823875427,-0.046905722469091415,0.46575647592544556,0.11123117804527283,-0.04686176776885986,0.46218347549438477,0.11056030541658401,-0.01894642412662506,0.4633331000804901,0.11022257804870605,-0.019142381846904755,0.46485528349876404,0.10978353768587112,-0.019207654520869255,0.47632548213005066,0.11772903800010681,-0.09644631296396255,0.47610846161842346,0.11753466725349426,0.029806355014443398,0.4616250991821289,0.1387665569782257,-0.040595944970846176,0.46149927377700806,0.1389690637588501,-0.005718107335269451,0.48300856351852417,0.1812456250190735,-0.1653399020433426,0.48986613750457764,0.18859568238258362,0.12499537318944931,0.493176132440567,0.294000506401062,-0.21187329292297363,0.4938993453979492,0.3013879358768463,0.16485266387462616,0.4415259063243866,0.2855248749256134,-0.19526834785938263,0.44882750511169434,0.3032150864601135,0.11349697411060333,0.4270362854003906,0.2878798246383667,-0.21159489452838898,0.4417625963687897,0.3050829768180847,0.11466754972934723,0.4266354739665985,0.2733909785747528,-0.19831934571266174,0.4394625127315521,0.2982158362865448,0.09573037177324295,0.4311040937900543,0.272552490234375,-0.186470627784729,0.44241851568222046,0.29839640855789185,0.10228569060564041,0.4868389368057251,0.39067402482032776,-0.08824306726455688,0.4853489100933075,0.3917993903160095,0.08817959576845169,0.46988677978515625,0.5286757946014404,-0.10098624229431152,0.46776115894317627,0.5257207155227661,0.09921116381883621,0.5384170413017273,0.6220801472663879,-0.01771637424826622,0.4684167206287384,0.6734447479248047,0.14166471362113953,0.5543674826622009,0.6128073334693909,-0.011437270790338516,0.4781224727630615,0.6999617218971252,0.14335086941719055,0.534200131893158,0.6986321806907654,-0.04450394585728645,0.43321138620376587,0.6983698010444641,0.11497469991445541
0.08341666666666667,125.37533450521008,168.50265635688044,152.1342654660802,165.3131825984183,68.0473220150013,73.61547400256822,41.77768775929132,30.643224039470642,0.4584999680519104,0.12421495467424393,-0.03360065445303917,0.4624788761138916,0.11003203690052032,-0.05366867035627365,0.4641355276107788,0.11016761511564255,-0.05380414426326752,0.4656960666179657,0.11031001806259155,-0.05375932157039642,0.4622528553009033,0.10924094915390015,-0.02673598937690258,0.4634658694267273,0.10885241627693176,-0.026927759870886803,0.4649849236011505,0.10839217156171799,-0.02698388323187828,0.4760974049568176,0.11614231765270233,-0.10467119514942169,0.4760431945323944,0.11508608609437943,0.01770203374326229,0.46204227209091187,0.13774742186069489,-0.04657240957021713,0.4619164764881134,0.13772916793823242,-0.012726952321827412,0.4840548038482666,0.18090742826461792,-0.1663527488708496,0.4933149218559265,0.18608660995960236,0.11669246107339859,0.49325236678123474,0.29282593727111816,-0.20714712142944336,0.49394914507865906,0.2982035279273987,0.16509251296520233,0.44219571352005005,0.28238892555236816,-0.1703772395849228,0.44863611459732056,0.29313981533050537,0.13277482986450195,0.428732305765152,0.2856120765209198,-0.18252786993980408,0.439235121011734,0.29300665855407715,0.1376427859067917,0.42795684933662415,0.2702072262763977,-0.16993822157382965,0.4363614618778229,0.28526514768600464,0.12090525776147842,0.43197008967399597,0.26938754320144653,-0.1615932285785675,0.4404354691505432,0.2869201600551605,0.12311482429504395,0.4867846369743347,0.38791805505752563,-0.08825377374887466,0.48831889033317566,0.38892921805381775,0.08819551020860672,0.46280908584594727,0.5257881879806519,-0.10415134578943253,0.4735318124294281,0.525891900062561,0.09863642603158951,0.5245046019554138,0.6220706701278687,-0.052427321672439575,0.47718361020088196,0.673327624797821,0.12424063682556152,0.5428257584571838,0.6160774230957031,-0.049000564962625504,0.4886836111545563,0.699764609336853,0.12444143742322922,0.5150943994522095,0.697999894618988,-0.07453314960002899,0.4399859309196472,0.6983188390731812,0.10408201068639755
0.125125,126.94006688670368,166.7599331938843,151.06717134009364,168.50849306874338,68.02098667124665,78.93036871636137,42.24763074002183,35.389478938130374,0.4586886465549469,0.12177777290344238,-0.03169599920511246,0.46262454986572266,0.10808485746383667,-0.05128303915262222,0.46421751379966736,0.10792894661426544,-0.05137014016509056,0.46571996808052063,0.10770603269338608,-0.051324523985385895,0.4625975489616394,0.10734470188617706,-0.02605469338595867,0.46403956413269043,0.10682698339223862,-0.026245618239045143,0.46562016010284424,0.10622592270374298,-0.026275908574461937,0.4761100709438324,0.11191891878843307,-0.10170099139213562,0.4763278067111969,0.11092481762170792,0.02035509981215,0.46255025267601013,0.13521502912044525,-0.04396611079573631,0.4628290832042694,0.13542088866233826,-0.011968985199928284,0.48571428656578064,0.1794850379228592,-0.15764306485652924,0.493975967168808,0.18487487733364105,0.11807253211736679,0.49347326159477234,0.2882552146911621,-0.20653079450130463,0.49619024991989136,0.2922368049621582,0.1968289613723755,0.44732508063316345,0.2802169919013977,-0.1841253787279129,0.448873370885849,0.285805344581604,0.20629486441612244,0.43376240134239197,0.2845366299152374,-0.19835861027240753,0.4392586946487427,0.28718897700309753,0.21668758988380432,0.4331935942173004,0.26749908924102783,-0.1866120547056198,0.4365655779838562,0.27703139185905457,0.19910208880901337,0.43679508566856384,0.26582658290863037,-0.17687472701072693,0.44052639603614807,0.27617552876472473,0.19751156866550446,0.48674651980400085,0.3835921883583069,-0.08783417195081711,0.491885244846344,0.3852198123931885,0.08779200166463852,0.4529874920845032,0.5142933130264282,-0.10815052688121796,0.48096680641174316,0.5255948305130005,0.07494053244590759,0.5046002864837646,0.6290479898452759,-0.05186806246638298,0.4896039068698883,0.6730929613113403,0.09991811215877533,0.5215198993682861,0.630929172039032,-0.04771167412400246,0.5009012222290039,0.6997078657150269,0.10062891244888306,0.4828125834465027,0.6951260566711426,-0.07335550338029861,0.4568299353122711,0.6982089877128601,0.08130441606044769
0.16683333333333333,127.18299218604149,167.28400658362074,150.5036851581545,170.03763882954576,68.1210250106925,75.8977107431896,41.495411575766,33.22698612891146,0.45883190631866455,0.11960040777921677,-0.05124066770076752,0.4627378582954407,0.10644838958978653,-0.07078108936548233,0.4642857611179352,0.10610959678888321,-0.07092160731554031,0.46576929092407227,0.10561875253915787,-0.07091253250837326,0.4627452790737152,0.10576548427343369,-0.044958774000406265,0.4641932547092438,0.10514834523200989,-0.04515186697244644,0.46580150723457336,0.10435355454683304,-0.04519577696919441,0.47626355290412903,0.10896647721529007,-0.11821077018976212,0.47655633091926575,0.107975073158741,0.00022980422363616526,0.46309325098991394,0.1329735517501831,-0.0626363679766655,0.46340954303741455,0.13325732946395874,-0.03026588074862957,0.48704758286476135,0.17787820100784302,-0.16823749244213104,0.49385660886764526,0.1819353997707367,0.10634835064411163,0.4958200454711914,0.28535786271095276,-0.2020462453365326,0.4961759150028229,0.28454598784446716,0.14617402851581573,0.4498923122882843,0.27788785099983215,-0.16315996646881104,0.44896993041038513,0.27684709429740906,0.07861611992120743,0.4351075291633606,0.2808302938938141,-0.17733612656593323,0.4387660622596741,0.27538764476776123,0.07530830055475235,0.4359554946422577,0.26134827733039856,-0.167063370347023,0.43666529655456543,0.26303112506866455,0.05799268186092377,0.43972551822662354,0.2604045867919922,-0.15575075149536133,0.44059595465660095,0.26310569047927856,0.06752064824104309,0.48686444759368896,0.3840090036392212,-0.08679673820734024,0.49297022819519043,0.38560253381729126,0.08677655458450317,0.4451395571231842,0.506883442401886,-0.09515316784381866,0.4902714192867279,0.5256214737892151,0.08633092045783997,0.48901963233947754,0.6359031796455383,-0.0009795315563678741,0.49809736013412476,0.6689735651016235,0.11199880391359329,0.5011236667633057,0.6505192518234253,0.006475245580077171,0.5081675052642822,0.6941882967948914,0.11403566598892212,0.4560830593109131,0.6898187398910522,-0.01960321143269539,0.46120506525039673,0.6941057443618774,0.09600277245044708
0.20854166666666665,129.30971400570482,167.794096873491,150.47452306706992,170.136499146759,68.8588652077262,76.43595894627087,41.468780326361845,29.268155599108375,0.45913952589035034,0.11827496439218521,-0.0509938970208168,0.4630652666091919,0.10523182153701782,-0.06941070407629013,0.4646034836769104,0.10470767319202423,-0.06955057382583618,0.4660755693912506,0.10402987152338028,-0.06952553242444992,0.463031530380249,0.10460710525512695,-0.04343951866030693,0.4644164741039276,0.10390506684780121,-0.04362229257822037,0.4659864604473114,0.10296289622783661,-0.04366165027022362,0.4767872095108032,0.10758849233388901,-0.11323773860931396,0.4767679274082184,0.10644251108169556,0.005438579712063074,0.46382662653923035,0.1314731389284134,-0.06089657172560692,0.4638995826244354,0.13192075490951538,-0.028405485674738884,0.48934996128082275,0.177424818277359,-0.1642783284187317,0.49381232261657715,0.18109582364559174,0.11005250364542007,0.498998761177063,0.28298676013946533,-0.203229621052742,0.4904402792453766,0.28123047947883606,0.12144391983747482,0.4508470296859741,0.27525749802589417,-0.19048365950584412,0.44668498635292053,0.26875266432762146,0.014279919676482677,0.434673935174942,0.2786039113998413,-0.210440531373024,0.43253469467163086,0.26449599862098694,0.0032123378477990627,0.4358788728713989,0.25648730993270874,-0.20054751634597778,0.43271011114120483,0.2521924376487732,-0.011547642759978771,0.44004204869270325,0.2556177079677582,-0.18418903648853302,0.4383208751678467,0.25258156657218933,0.0031375426333397627,0.48804327845573425,0.38325729966163635,-0.08599204570055008,0.4955172538757324,0.38515299558639526,0.08597269654273987,0.4439499080181122,0.5007982850074768,-0.088765449821949,0.49804481863975525,0.5233681201934814,0.09254302829504013,0.46777957677841187,0.6460828185081482,-0.004329262766987085,0.5076392292976379,0.6698119640350342,0.12515603005886078,0.4793938100337982,0.669491708278656,0.0010188473388552666,0.5147112011909485,0.6945125460624695,0.1262325793504715,0.43241721391677856,0.6891103982925415,-0.025227170437574387,0.4688582122325897,0.6912746429443359,0.09736189991235733
0.25025,134.34201080380453,167.88124706658516,150.50196957762296,171.28639784029605,68.80511856790831,77.43031255499208,40.36902970697277,25.9206317194403,0.45995277166366577,0.11829324066638947,-0.04570270702242851,0.4637729227542877,0.10530000925064087,-0.06448052823543549,0.4653410315513611,0.10479480028152466,-0.06462995707988739,0.4667501449584961,0.10416074097156525,-0.06459849327802658,0.46364712715148926,0.10468568652868271,-0.037978652864694595,0.4650343954563141,0.1039995551109314,-0.038166243582963943,0.4665237069129944,0.10306916385889053,-0.03821318969130516,0.4777275621891022,0.10780131071805954,-0.10838610678911209,0.477164089679718,0.1067085862159729,0.008979160338640213,0.4649483859539032,0.1314202845096588,-0.05695020407438278,0.46479567885398865,0.13197682797908783,-0.0235737431794405,0.49174150824546814,0.17745916545391083,-0.15457777678966522,0.49366793036460876,0.18136003613471985,0.11478811502456665,0.502988338470459,0.28220200538635254,-0.18932387232780457,0.4900447428226471,0.28112533688545227,0.12312553822994232,0.453622967004776,0.2752608060836792,-0.16698595881462097,0.4468344748020172,0.26893818378448486,0.006544481497257948,0.4368121027946472,0.278679758310318,-0.18384596705436707,0.43353450298309326,0.2648305892944336,-0.006556056905537844,0.43817684054374695,0.25670865178108215,-0.17538759112358093,0.43329519033432007,0.25244006514549255,-0.021064477041363716,0.4427676498889923,0.2556353211402893,-0.16047228872776031,0.4385628402233124,0.252110093832016,-0.00477181002497673,0.4897347092628479,0.38345783948898315,-0.08603934198617935,0.4971700608730316,0.3853776454925537,0.08601868897676468,0.4451006352901459,0.5031641125679016,-0.08497065305709839,0.50433748960495,0.5230251550674438,0.09130879491567612,0.4445246160030365,0.6567780375480652,-0.008545035496354103,0.5178170800209045,0.6698976159095764,0.13149745762348175,0.4532400369644165,0.6831559538841248,-0.003918017726391554,0.530525803565979,0.6958361864089966,0.13389761745929718,0.4078579545021057,0.686887800693512,-0.04485396295785904,0.48444032669067383,0.6924256086349487,0.0989750400185585
0.2919583333333333,140.74068583831118,166.69736035071168,151.8269899084052,171.52885664959143,70.4248130027537,78.84310658426004,37.4686075035533,22.833388073096117,0.4604330062866211,0.11899122595787048,-0.04100741446018219,0.46437719464302063,0.10602900385856628,-0.05934935063123703,0.46592503786087036,0.10567443817853928,-0.059495728462934494,0.4672975242137909,0.10524746775627136,-0.05945757403969765,0.46425339579582214,0.10533952713012695,-0.03414814919233322,0.4656645953655243,0.10468517243862152,-0.03433217480778694,0.46713849902153015,0.10385439544916153,-0.034353286027908325,0.4785638749599457,0.10861442238092422,-0.1027568131685257,0.4779296815395355,0.10714568942785263,0.009406459517776966,0.46577757596969604,0.13184744119644165,-0.050982940942049026,0.4655901789665222,0.1327369511127472,-0.0193208996206522,0.4924699664115906,0.17824667692184448,-0.14939580857753754,0.49412795901298523,0.18217577040195465,0.11516322195529938,0.5059179067611694,0.28240349888801575,-0.16407397389411926,0.49119532108306885,0.28267529606819153,0.1284002959728241,0.45827925205230713,0.27573105692863464,-0.11193786561489105,0.4535272717475891,0.27348873019218445,0.03060680814087391,0.4425511956214905,0.2789429724216461,-0.12204445898532867,0.44022729992866516,0.2708735764026642,0.021067898720502853,0.44365668296813965,0.2570103704929352,-0.114376962184906,0.440414696931839,0.25985053181648254,0.005902692209929228,0.4487263858318329,0.25662723183631897,-0.10483621060848236,0.44583654403686523,0.25964847207069397,0.019607851281762123,0.4904461205005646,0.38397225737571716,-0.08584525436162949,0.49859729409217834,0.3861704170703888,0.08581743389368057,0.4470570981502533,0.5050378441810608,-0.0750177875161171,0.5108186602592468,0.5239803791046143,0.09353606402873993,0.4267088770866394,0.6611303687095642,-0.01650526188313961,0.5283936858177185,0.6699264645576477,0.14225365221500397,0.4324820339679718,0.6945324540138245,-0.015918435528874397,0.5422894358634949,0.6967196464538574,0.1455434262752533,0.3855838179588318,0.6775486469268799,-0.06578561663627625,0.49398094415664673,0.6941179037094116,0.11597896367311478
0.33366666666666667,148.949384130242,167.07936360206614,154.01796201076465,169.73690914839776,71.48070068497988,76.19849554756586,33.905864533767705,17.673070892822505,0.4607253670692444,0.12538553774356842,-0.02429189905524254,0.46471044421195984,0.11135779321193695,-0.043374646455049515,0.4663298726081848,0.11122461408376694,-0.04352167621254921,0.4677712619304657,0.11093969643115997,-0.04347167909145355,0.46447792649269104,0.1104247123003006,-0.01798713207244873,0.46581700444221497,0.10982860624790192,-0.0181727334856987,0.4672664403915405,0.10906454175710678,-0.018193472176790237,0.47950154542922974,0.1134120374917984,-0.09164685010910034,0.4785228669643402,0.11231447011232376,0.022455843165516853,0.4666927456855774,0.13815909624099731,-0.03579159826040268,0.4662534296512604,0.1395505964756012,-0.00396183505654335,0.4939884543418884,0.1830587536096573,-0.14174515008926392,0.494251549243927,0.18711122870445251,0.11863943189382553,0.5091832876205444,0.2839862108230591,-0.15628613531589508,0.49185922741889954,0.2832844853401184,0.13482791185379028,0.4623385965824127,0.2777858078479767,-0.10351310670375824,0.4560897648334503,0.2747807502746582,0.05514548718929291,0.4482453763484955,0.2845257520675659,-0.1122656837105751,0.4446612298488617,0.27462664246559143,0.05058009549975395,0.4480811357498169,0.26815205812454224,-0.10452739149332047,0.4438803493976593,0.26513463258743286,0.03412950783967972,0.4533836841583252,0.26534926891326904,-0.0963774174451828,0.449275404214859,0.26338890194892883,0.04413917660713196,0.4907868206501007,0.3863789737224579,-0.08546873927116394,0.49781569838523865,0.3883059620857239,0.08542300760746002,0.4488213360309601,0.5156905055046082,-0.07501046359539032,0.5143912434577942,0.5248679518699646,0.09358709305524826,0.41781264543533325,0.6632543802261353,-0.0459616556763649,0.5381511449813843,0.670017421245575,0.14145593345165253,0.42019104957580566,0.6992895007133484,-0.04726342484354973,0.5526808500289917,0.6967756152153015,0.14351701736450195,0.3789590895175934,0.6636303067207336,-0.09601183235645294,0.5036219954490662,0.6956190466880798,0.11612445116043091
0.37537499999999996,157.68263080514402,166.86691029434843,156.4956420681942,167.57769833609586,71.12591896995436,79.24315888675545,32.337598038951754,16.088159661385607,0.46156415343284607,0.13150614500045776,-0.04000679403543472,0.4653875231742859,0.11744367331266403,-0.057993438094854355,0.46708905696868896,0.11714111268520355,-0.05813836306333542,0.46858513355255127,0.11668592691421509,-0.058089323341846466,0.46488434076309204,0.11648955941200256,-0.03195337578654289,0.46602994203567505,0.11571761965751648,-0.032142847776412964,0.467347651720047,0.11463895440101624,-0.03217829018831253,0.4803679585456848,0.11811228096485138,-0.09949824959039688,0.4788292646408081,0.11746618151664734,0.017526110634207726,0.46802759170532227,0.1436280608177185,-0.04894701763987541,0.4670313596725464,0.1448684185743332,-0.01630466990172863,0.4957173764705658,0.18775798380374908,-0.14676176011562347,0.4942058324813843,0.1911710947751999,0.11689400672912598,0.5115099549293518,0.2906883955001831,-0.17090654373168945,0.48881563544273376,0.2859310209751129,0.1327066719532013,0.46843013167381287,0.2818658947944641,-0.12451092153787613,0.44825565814971924,0.2849472165107727,0.03697400540113449,0.45574599504470825,0.29030823707580566,-0.13398636877536774,0.43461039662361145,0.2848339378833771,0.02772711031138897,0.45534875988960266,0.2740471065044403,-0.14113864302635193,0.4303986430168152,0.2806699573993683,0.009760631248354912,0.4593198597431183,0.2719224691390991,-0.12565630674362183,0.4392382502555847,0.2801651060581207,0.024950886145234108,0.4907700717449188,0.39177757501602173,-0.08549138158559799,0.49740326404571533,0.3921530842781067,0.08544199168682098,0.4497582018375397,0.5226772427558899,-0.07032251358032227,0.5161266922950745,0.5265412330627441,0.09894966334104538,0.41959086060523987,0.6646365523338318,-0.037246640771627426,0.5476464629173279,0.6676685810089111,0.1431812047958374,0.42142826318740845,0.6992851495742798,-0.036465518176555634,0.5631137490272522,0.6935349106788635,0.14566735923290253,0.3819376230239868,0.6643794775009155,-0.0852503851056099,0.5170574188232422,0.6962873935699463,0.11868219822645187
0.4170833333333333,163.46374889267133,166.2421825475173,159.08755209437868,166.30759650942738,77.08810617552143,80.36971362513302,35.46375110391023,16.17985812172612,0.4615754187107086,0.1326218545436859,-0.07456932216882706,0.46552351117134094,0.11917274445295334,-0.09062305092811584,0.4671441614627838,0.1188756451010704,-0.09077794849872589,0.4687069356441498,0.11846999824047089,-0.09072444587945938,0.4650270342826843,0.11812438815832138,-0.06606054306030273,0.4660792648792267,0.11749956756830215,-0.06624075025320053,0.46733358502388,0.11669640243053436,-0.06628143787384033,0.48067396879196167,0.1204160526394844,-0.1235971674323082,0.4788191318511963,0.12009883671998978,-0.0121163260191679,0.4680013656616211,0.14410461485385895,-0.0804610401391983,0.4670933783054352,0.14554210007190704,-0.04970891773700714,0.49644434452056885,0.1917441338300705,-0.16086441278457642,0.49186497926712036,0.1966840624809265,0.0890582948923111,0.5136948227882385,0.29582756757736206,-0.23551112413406372,0.4836992025375366,0.28912946581840515,0.1063486710190773,0.4698547422885895,0.28605425357818604,-0.28175297379493713,0.4402262270450592,0.2920902967453003,0.013715533539652824,0.4568726420402527,0.294421911239624,-0.3078007102012634,0.42429035902023315,0.29039227962493896,0.0017809482524171472,0.45674851536750793,0.27746355533599854,-0.3003466725349426,0.42078691720962524,0.28768736124038696,-0.016993477940559387,0.46020302176475525,0.2757721245288849,-0.2778668701648712,0.42869195342063904,0.2897185683250427,0.0015406718011945486,0.48913854360580444,0.3986460566520691,-0.08275438100099564,0.4964059293270111,0.39720699191093445,0.08268596231937408,0.45033884048461914,0.5288092494010925,-0.054947398602962494,0.5151798725128174,0.5293451547622681,0.11225098371505737,0.42652514576911926,0.6697215437889099,0.00585791515186429,0.555052638053894,0.662861168384552,0.17143036425113678,0.43001678586006165,0.7033754587173462,0.0076314485631883144,0.5709429383277893,0.6830413341522217,0.17557580769062042,0.39220988750457764,0.6679357290267944,-0.04761046543717384,0.5271061062812805,0.6978470683097839,0.14515793323516846
